instant,heading,roll,pitch
2768.272,1.865898,-0.107655,-0.054387
2768.373,1.857512,-0.125758,-0.048062
2768.472,1.851939,-0.13089,-0.030906
2768.572,1.850338,-0.128145,-0.015438
2768.672,1.853975,-0.119672,-0.004559
2768.772,1.858999,-0.114313,0.001292
2768.872,1.866193,-0.11327,0.000755
2768.972,1.873633,-0.111182,0.000159
2769.072,1.879962,-0.110297,-0.006459
2769.172,1.887278,-0.111111,-0.018854
2769.272,1.893713,-0.117489,-0.035449
2769.373,1.900905,-0.123623,-0.042915
2769.472,1.908512,-0.125664,-0.055392
2769.571,1.915512,-0.126532,-0.067777
2769.671,1.920036,-0.13379,-0.083635
2769.770,1.923319,-0.145081,-0.096638
2769.874,1.925271,-0.160861,-0.105881
2769.971,1.926102,-0.177482,-0.105378
2770.070,1.925636,-0.199623,-0.092806
2770.172,1.925573,-0.227282,-0.063193
2770.270,1.928334,-0.243998,-0.042168
2770.369,1.932069,-0.26607,-0.024382
2770.470,1.937946,-0.282717,-0.012864
2770.569,1.944003,-0.289696,-0.007561
2770.670,1.953562,-0.294114,-0.001971
2770.770,1.963348,-0.300107,0.007047
2770.872,1.975097,-0.294202,0.014282
2770.970,1.98667,-0.290786,0.005915
2771.069,1.997116,-0.286997,-0.009439
2771.168,2.002289,-0.275087,-0.0234
2771.269,2.010341,-0.249887,-0.037163
2771.369,2.017793,-0.23158,-0.052395
2771.469,2.024044,-0.211966,-0.07057
2771.568,2.028261,-0.196923,-0.096735
2771.668,2.029324,-0.185051,-0.113979
2771.767,2.029632,-0.174889,-0.129576
2771.867,2.028334,-0.166046,-0.145005
2771.967,2.026943,-0.154867,-0.140198
2772.069,2.024606,-0.148403,-0.130742
2772.167,2.024743,-0.14421,-0.110617
2772.267,2.027512,-0.13561,-0.080008
2772.368,2.03425,-0.123908,-0.036718
2772.467,2.045395,-0.105296,-0.000205
2772.566,2.059692,-0.084512,0.022853
2772.667,2.07313,-0.072747,0.025333
2772.767,2.085625,-0.060166,0.015383
2772.865,2.095476,-0.053856,-0.002579
2772.967,2.103973,-0.048094,-0.022723
2773.067,2.110692,-0.045998,-0.042617
2773.166,2.115722,-0.052033,-0.061597
2773.265,2.117046,-0.066879,-0.082883
2773.366,2.114894,-0.092074,-0.099946
2773.465,2.110774,-0.110591,-0.108619
2773.569,2.107697,-0.127855,-0.09784
2773.666,2.104425,-0.142669,-0.072556
2773.765,2.103517,-0.157511,-0.043509
2773.864,2.103081,-0.176435,-0.02151
2773.965,2.103923,-0.182791,-0.017475
2774.064,2.105503,-0.182351,-0.010588
2774.165,2.106593,-0.186335,-0.008171
2774.267,2.107227,-0.184864,-0.014878
2774.364,2.107434,-0.182386,-0.028724
2774.464,2.106507,-0.18109,-0.045494
2774.564,2.106417,-0.167285,-0.055793
2774.664,2.10713,-0.148629,-0.063758
2774.764,2.106923,-0.134603,-0.071964
2774.863,2.10364,-0.134339,-0.088437
2774.963,2.098874,-0.13349,-0.098942
2775.063,2.092496,-0.13494,-0.09832
2775.163,2.087729,-0.130137,-0.076138
2775.262,2.082186,-0.135724,-0.05165
2775.364,2.076043,-0.148924,-0.025798
2775.463,2.068094,-0.167275,-0.007933
2775.563,2.058346,-0.180122,-0.00201
2775.664,2.049848,-0.184312,-0.001083
2775.762,2.041183,-0.189612,-0.00449
2775.863,2.03074,-0.195368,-0.000997
2775.963,2.019307,-0.200867,-0.0079
2776.062,2.007913,-0.196602,-0.012704
2776.161,1.996426,-0.18499,-0.030654
2776.261,1.986918,-0.168495,-0.032859
2776.362,1.978224,-0.147629,-0.040307
2776.462,1.97201,-0.124944,-0.043283
2776.562,1.966896,-0.10064,-0.041608
2776.661,1.963084,-0.085613,-0.042285
2776.762,1.959982,-0.073153,-0.041994
2776.861,1.958852,-0.060222,-0.031248
2776.961,1.957908,-0.049682,-0.030248
2777.061,1.958533,-0.036409,-0.022216
2777.160,1.960015,-0.024852,-0.01686
2777.261,1.962231,-0.013712,-0.017688
2777.360,1.97493,-0.005481,-0.02446
2777.463,1.974303,-0.000284,-0.0371
2777.562,1.972551,-0.000622,-0.052779
2777.660,1.970792,-0.002455,-0.064896
2777.760,1.967627,-0.016281,-0.074567
2777.863,1.960906,-0.035171,-0.085532
2777.961,1.951732,-0.05697,-0.099028
2778.059,1.941888,-0.081362,-0.098452
2778.160,1.931602,-0.10177,-0.090678
2778.259,1.922397,-0.117327,-0.070035
2778.360,1.916875,-0.127394,-0.042218
2778.460,1.916339,-0.125764,-0.013806
2778.560,1.918909,-0.118064,-0.007832
2778.660,1.924548,-0.111015,-0.015469
2778.759,1.932228,-0.106732,-0.019018
2778.858,1.939918,-0.101444,-0.033692
2778.962,1.948155,-0.097511,-0.05
2779.058,1.956062,-0.088065,-0.06791
2779.158,1.963425,-0.081243,-0.081362
2779.259,1.971525,-0.073973,-0.086618
2779.357,1.979783,-0.075325,-0.077014
2779.459,1.988698,-0.084078,-0.042397
2779.558,1.998206,-0.100542,-0.013313
2779.658,2.008738,-0.112329,0.014731
2779.758,2.016927,-0.129629,0.023199
2779.858,2.023021,-0.152985,0.023566
2779.960,2.02767,-0.173457,0.011631
2780.058,2.030426,-0.185321,-0.01018
2780.157,2.029633,-0.200266,-0.04376
2780.261,2.024454,-0.215143,-0.069398
2780.358,2.016529,-0.225459,-0.087536
2780.458,2.006436,-0.239252,-0.104834
2780.561,1.992774,-0.258927,-0.11295
2780.657,1.978185,-0.27471,-0.10301
2780.757,1.96481,-0.285448,-0.085472
2780.858,1.955605,-0.272097,-0.059063
2780.961,1.954301,-0.253237,-0.025549
2781.058,1.958375,-0.236057,-0.004042
2781.157,1.964171,-0.218597,0.000347
2781.256,1.970305,-0.196793,-0.014134
2781.356,1.976607,-0.169892,-0.023397
2781.457,1.98261,-0.149552,-0.036947
2781.556,1.987397,-0.127751,-0.045524
2781.656,1.991497,-0.108071,-0.055855
2781.756,1.994268,-0.089897,-0.068817
2781.856,1.99565,-0.074486,-0.080771
2781.957,1.995508,-0.061937,-0.087949
2782.056,1.994362,-0.056162,-0.092271
2782.157,1.992695,-0.05109,-0.090861
2782.256,1.990203,-0.054877,-0.083341
2782.354,1.984927,-0.069442,-0.070426
2782.457,1.976206,-0.09078,-0.059313
2782.558,1.965707,-0.110344,-0.051372
2782.656,1.955738,-0.125602,-0.046784
2782.756,1.945491,-0.139598,-0.030119
2782.855,1.934246,-0.150044,-0.01275
2782.955,1.926781,-0.14693,0.003138
2783.056,1.922813,-0.132395,0.019961
2783.154,1.922711,-0.109917,0.029644
2783.254,1.92577,-0.090713,0.017528
2783.355,1.931178,-0.07138,6.3e-05
2783.459,1.938589,-0.048562,-0.015627
2783.554,1.94661,-0.021121,-0.03264
2783.655,1.95362,-0.00203,-0.054537
2783.762,1.96032,0.013654,-0.076102
2783.855,1.966757,0.027121,-0.089772
2783.955,1.973661,0.037887,-0.085687
2784.055,1.981256,0.031132,-0.062456
2784.154,1.991186,0.020568,-0.021959
2784.254,2.003753,0.019085,0.015951
2784.353,2.024076,-0.004918,0.009594
2784.453,2.027716,-0.042385,0.00546
2784.554,2.027638,-0.074686,-0.013559
2784.653,2.022711,-0.107773,-0.034269
2784.753,2.016525,-0.130673,-0.056546
2784.854,2.005915,-0.164925,-0.079089
2784.953,1.992984,-0.195138,-0.106357
2785.054,1.975623,-0.232075,-0.12608
2785.154,1.955456,-0.268063,-0.137885
2785.253,1.933162,-0.299542,-0.134481
2785.353,1.909369,-0.330214,-0.12192
2785.452,1.887655,-0.350907,-0.091573
2785.552,1.868011,-0.365056,-0.064708
2785.652,1.854426,-0.359631,-0.032513
2785.752,1.848278,-0.345488,-0.004378
2785.853,1.850275,-0.324469,0.017716
2785.952,1.857469,-0.292691,0.025851
2786.052,1.865392,-0.272127,0.024012
2786.152,1.874463,-0.245587,0.020226
2786.252,1.883932,-0.211308,-0.000216
2786.352,1.891594,-0.17765,-0.018003
2786.452,1.896919,-0.154215,-0.04547
2786.552,1.90153,-0.128796,-0.060647
2786.652,1.902428,-0.115723,-0.083303
2786.752,1.901681,-0.104273,-0.094053
2786.852,1.900902,-0.090275,-0.09883
2786.952,1.900977,-0.083591,-0.094231
2787.052,1.900838,-0.074906,-0.089263
2787.152,1.9029,-0.058787,-0.079142
2787.252,1.905917,-0.048002,-0.077895
2787.351,1.910514,-0.036544,-0.07641
2787.451,1.91498,-0.031408,-0.070963
2787.552,1.921416,-0.018095,-0.063556
2787.651,1.929665,-0.00826,-0.04903
2787.750,1.93802,-0.003927,-0.027912
2787.851,1.946123,-0.00549,-0.010845
2787.950,1.956544,-0.003214,0.007138
2788.050,1.968005,-0.004928,0.009978
2788.153,1.97803,-0.013329,0.006281
2788.250,1.986712,-0.029083,-0.004459
2788.350,1.993691,-0.043482,-0.016447
2788.449,1.998313,-0.065668,-0.036847
2788.549,2.002171,-0.082676,-0.057262
2788.649,2.003201,-0.104397,-0.077315
2788.748,2.004126,-0.120955,-0.089577
2788.850,2.00409,-0.138704,-0.089206
2788.951,2.005142,-0.14789,-0.078822
2789.049,2.007389,-0.162751,-0.058708
2789.149,2.012419,-0.174136,-0.028489
2789.249,2.019019,-0.182032,-0.011097
2789.350,2.025584,-0.183695,-0.007919
2789.450,2.032973,-0.181072,-0.012198
2789.549,2.038477,-0.181381,-0.025946
2789.650,2.040433,-0.188693,-0.043694
2789.749,2.040339,-0.194193,-0.055022
2789.848,2.03776,-0.202772,-0.067304
2789.948,2.032485,-0.209559,-0.078697
2790.048,2.022936,-0.222016,-0.091922
2790.149,2.011277,-0.230195,-0.088433
2790.253,1.999941,-0.234382,-0.072139
2790.349,1.990111,-0.234138,-0.045408
2790.447,1.982111,-0.224999,-0.012109
2790.549,1.979102,-0.209215,0.012499
2790.649,1.976832,-0.200053,0.007967
2790.749,1.973773,-0.186572,0.006249
2790.848,1.970869,-0.174489,-0.000609
2790.948,1.968682,-0.156646,-0.011582
2791.048,1.963875,-0.141176,-0.038935
2791.148,1.957876,-0.127434,-0.05647
2791.248,1.951179,-0.112514,-0.072399
2791.348,1.944081,-0.090483,-0.087916
2791.448,1.938155,-0.061226,-0.096927
2791.547,1.933992,-0.035324,-0.093028
2791.647,1.930828,-0.014526,-0.085333
2791.747,1.928198,0.001648,-0.07159
2791.847,1.927469,0.020532,-0.055204
2791.946,1.927398,0.032666,-0.034126
2792.046,1.930395,0.050497,-0.011034
2792.147,1.932264,0.057969,-0.003176
2792.246,1.932398,0.064434,-0.007568
2792.346,1.93317,0.067583,-0.002869
2792.447,1.933794,0.069542,0.004499
2792.546,1.934903,0.074274,0.009088
2792.648,1.936409,0.07593,0.010457
2792.746,1.937457,0.077385,0.007015
2792.847,1.94023,0.080673,-0.002805
2792.947,1.942481,0.07948,-0.017603
2793.047,1.944975,0.072587,-0.03377
2793.147,1.944897,0.052815,-0.056563
2793.246,1.941615,0.023897,-0.085887
2793.345,1.934766,-0.012983,-0.113668
2793.446,1.924096,-0.04579,-0.132471
2793.546,1.913226,-0.080978,-0.131976
2793.646,1.909176,-0.117451,-0.121627
2793.745,1.898225,-0.140656,-0.097435
2793.845,1.889905,-0.157048,-0.065402
2793.945,1.885908,-0.158896,-0.037834
2794.045,1.886047,-0.154501,-0.016974
2794.145,1.889593,-0.148373,0.003632
2794.245,1.897793,-0.135713,0.019038
2794.345,1.909401,-0.12105,0.028466
2794.447,1.922339,-0.106241,0.026687
2794.545,1.933128,-0.098564,0.014679
2794.643,1.942584,-0.090412,-0.007672
2794.745,1.949221,-0.091166,-0.03267
2794.845,1.952897,-0.090298,-0.053111
2794.945,1.953384,-0.095901,-0.070342
2795.045,1.951923,-0.10802,-0.090428
2795.143,1.946695,-0.123741,-0.106207
2795.246,1.93593,-0.145571,-0.126392
2795.345,1.92096,-0.170638,-0.142426
2795.444,1.905258,-0.190983,-0.1422
2795.546,1.889382,-0.210604,-0.123113
2795.644,1.87529,-0.214424,-0.089179
2795.744,1.867063,-0.194807,-0.045563
2795.844,1.86422,-0.177456,-0.017333
2795.944,1.866031,-0.156269,0.00642
2796.043,1.870094,-0.135749,0.023783
2796.144,1.877571,-0.110353,0.028475
2796.243,1.885679,-0.090079,0.025001
2796.343,1.893384,-0.074338,0.015088
2796.443,1.901438,-0.053762,-0.001881
2796.543,1.910984,-0.036676,-0.016187
2796.645,1.919595,-0.020734,-0.031281
2796.745,1.928002,-0.011609,-0.048536
2796.843,1.934894,-0.003738,-0.057122
2796.942,1.941604,0.003017,-0.069183
2797.042,1.948361,0.007454,-0.076104
2797.146,1.956243,0.007129,-0.073776
2797.243,1.964309,0.001191,-0.074642
2797.343,1.969066,-0.014182,-0.075608
2797.443,1.972007,-0.040792,-0.076432
2797.543,1.975159,-0.06288,-0.060941
2797.643,1.980699,-0.066074,-0.032647
2797.741,1.986027,-0.080518,-0.018351
2797.841,1.989557,-0.104928,-0.0161
2797.941,1.991302,-0.127025,-0.027346
2798.041,1.99066,-0.144922,-0.037633
2798.141,1.988919,-0.153922,-0.045494
2798.242,1.987384,-0.162161,-0.048463
2798.342,1.982657,-0.170485,-0.059748
2798.442,1.97631,-0.176519,-0.076166
2798.541,1.969608,-0.176945,-0.078513
2798.642,1.964868,-0.171014,-0.076585
2798.742,1.964171,-0.153453,-0.066441
2798.841,1.965113,-0.129313,-0.063084
2798.940,1.968177,-0.114758,-0.062325
2799.040,1.969948,-0.110806,-0.062748
2799.141,1.970185,-0.106096,-0.064713
2799.241,1.970291,-0.099153,-0.062073
2799.343,1.96993,-0.096774,-0.056568
2799.440,1.970349,-0.09667,-0.040792
2799.541,1.969314,-0.09592,-0.021186
2799.640,1.969438,-0.094207,-0.002697
2799.740,1.969559,-0.088786,0.01844
2799.840,1.968961,-0.081635,0.018783
2799.940,1.968309,-0.073717,0.009821
2800.039,1.966754,-0.059893,-0.006315
2800.141,1.967667,-0.041994,-0.025094
2800.240,1.968912,-0.027807,-0.049223
2800.340,1.968174,-0.022519,-0.075598
2800.440,1.965335,-0.029632,-0.10407
2800.540,1.960675,-0.03731,-0.123238
2800.639,1.9525,-0.054244,-0.134091
2800.740,1.944555,-0.068712,-0.126903
2800.838,1.93716,-0.078687,-0.104925
2800.941,1.932444,-0.079585,-0.080438
2801.039,1.927915,-0.09401,-0.060087
2801.137,1.922414,-0.111879,-0.045821
2801.239,1.915842,-0.132696,-0.029662
2801.338,1.911649,-0.142437,-0.018169
2801.439,1.909143,-0.153227,-0.001205
2801.537,1.909635,-0.161564,0.01008
2801.642,1.913146,-0.165157,0.019741
2801.738,1.919814,-0.15879,0.021705
2801.839,1.929045,-0.149809,0.016938
2801.939,1.938973,-0.134233,-7.4e-05
2802.038,1.950576,-0.112904,-0.025481
2802.137,1.963644,-0.088305,-0.04949
2802.237,1.976688,-0.064706,-0.071629
2802.337,1.989524,-0.044095,-0.082214
2802.437,2.002085,-0.034757,-0.092898
2802.537,2.013618,-0.03158,-0.100006
2802.638,2.021827,-0.043319,-0.104949
2802.737,2.026508,-0.055497,-0.105757
2802.836,2.030428,-0.071266,-0.099631
2802.938,2.031969,-0.097634,-0.084646
2803.036,2.034331,-0.122076,-0.068157
2803.137,2.037174,-0.146135,-0.04133
2803.236,2.041086,-0.160348,-0.017145
2803.336,2.046517,-0.174041,-0.004755
2803.436,2.052534,-0.184749,0.007747
2803.536,2.060484,-0.187116,0.012111
2803.636,2.068351,-0.188199,0.002734
2803.737,2.075336,-0.183697,-0.010415
2803.836,2.080701,-0.178291,-0.02164
2803.935,2.085351,-0.168579,-0.038344
2804.036,2.087248,-0.162507,-0.062762
2804.135,2.088874,-0.152784,-0.079332
2804.235,2.088947,-0.144965,-0.091574
2804.336,2.088132,-0.136417,-0.096891
2804.436,2.084907,-0.13604,-0.108034
2804.536,2.079597,-0.134237,-0.110242
2804.636,2.070427,-0.15138,-0.111729
2804.735,2.058614,-0.168442,-0.099926
2804.835,2.044805,-0.187582,-0.083741
2804.935,2.029349,-0.202332,-0.063664
2805.034,2.012169,-0.21701,-0.051021
2805.134,1.99195,-0.241555,-0.046411
2805.234,1.96804,-0.260697,-0.043043
2805.334,1.944777,-0.272531,-0.035807
2805.433,1.92424,-0.271664,-0.02532
2805.535,1.907723,-0.261616,-0.020755
2805.635,1.896474,-0.240525,-0.018585
2805.734,1.89105,-0.209591,-0.019782
2805.835,1.89249,-0.167232,-0.013788
2805.934,1.899662,-0.121642,-0.00497
2806.035,1.910277,-0.078201,-0.005883
2806.133,1.924101,-0.033453,-0.012199
2806.234,1.938478,0.008562,-0.023409
2806.332,1.952768,0.043944,-0.033867
2806.434,1.96586,0.071612,-0.041833
2806.532,1.978075,0.087457,-0.053181
2806.634,1.989529,0.091979,-0.064179
2806.734,1.999345,0.08112,-0.067941
2806.833,2.005673,0.053977,-0.063733
2806.934,2.01052,0.025637,-0.057905
2807.033,2.013436,-0.003352,-0.05141
2807.133,2.015877,-0.037155,-0.045957
2807.233,2.015362,-0.073928,-0.039932
2807.332,2.014503,-0.106017,-0.026436
2807.431,2.015958,-0.123029,-0.019096
2807.532,2.018985,-0.139147,-0.012833
2807.632,2.020638,-0.158444,-0.020134
2807.733,2.020889,-0.175902,-0.037264
2807.833,2.019145,-0.193464,-0.04925
2807.933,2.017187,-0.200244,-0.059163
2808.033,2.013297,-0.210534,-0.071014
2808.131,2.008179,-0.220347,-0.080705
2808.231,2.00111,-0.226755,-0.091073
2808.331,1.992987,-0.234298,-0.094317
2808.432,1.984058,-0.24276,-0.091538
2808.531,1.974477,-0.242466,-0.081788
2808.632,1.966336,-0.238404,-0.06754
2808.731,1.959225,-0.228964,-0.046987
2808.831,1.95577,-0.211537,-0.030095
2808.931,1.953303,-0.196638,-0.015421
2809.033,1.951787,-0.174931,-0.00216
2809.131,1.95242,-0.153086,0.008494
2809.232,1.953499,-0.11951,0.011134
2809.330,1.955763,-0.089812,0.00727
2809.431,1.956463,-0.052986,-0.008424
2809.530,1.956895,-0.021363,-0.030783
2809.631,1.955448,0.007191,-0.060275
2809.730,1.95373,0.032332,-0.084585
2809.830,1.950828,0.053186,-0.106908
2809.930,1.94879,0.077566,-0.12057
2810.029,1.943859,0.082791,-0.135172
2810.130,1.936692,0.076881,-0.14333
2810.229,1.929015,0.070808,-0.136721
2810.329,1.923321,0.061072,-0.108914
2810.429,1.919345,0.053711,-0.056959
2810.529,1.919071,0.047281,-0.00758
2810.630,1.917842,0.03461,0.014668
2810.729,1.913653,0.020535,0.024256
2810.830,1.909002,0.012928,0.023948
2810.930,1.903176,0.008044,0.021153
2811.030,1.898178,0.003019,0.011647
2811.127,1.89486,-0.00648,0.001946
2811.229,1.891022,-0.01595,-0.009173
2811.330,1.887253,-0.02102,-0.02094
2811.430,1.88482,-0.024122,-0.030951
2811.528,1.883297,-0.027571,-0.040707
2811.634,1.883824,-0.028982,-0.05112
2811.728,1.883728,-0.034969,-0.060537
2811.828,1.885046,-0.043606,-0.065372
2811.928,1.884937,-0.055847,-0.070344
2812.027,1.884045,-0.069827,-0.076448
2812.128,1.883717,-0.0805,-0.082429
2812.228,1.881692,-0.099734,-0.086105
2812.329,1.879841,-0.115183,-0.089033
2812.428,1.876873,-0.130996,-0.086969
2812.528,1.875178,-0.145803,-0.079981
2812.628,1.874471,-0.155437,-0.063409
2812.727,1.874252,-0.164671,-0.043006
2812.828,1.875073,-0.171428,-0.026372
2812.927,1.876858,-0.176107,-0.017302
2813.027,1.880588,-0.181923,-0.010628
2813.127,1.885139,-0.18363,-0.006215
2813.226,1.890208,-0.182406,-0.007011
2813.326,1.896513,-0.17485,-0.012481
2813.428,1.901845,-0.173848,-0.023751
2813.526,1.907411,-0.173759,-0.03118
2813.626,1.912085,-0.175392,-0.043987
2813.727,1.915204,-0.17665,-0.053324
2813.825,1.915708,-0.185803,-0.066594
2813.927,1.914473,-0.190943,-0.074991
2814.027,1.909922,-0.192741,-0.0859
2814.126,1.90753,-0.186709,-0.088169
2814.227,1.904546,-0.190959,-0.093426
2814.325,1.902192,-0.184922,-0.093872
2814.430,1.901741,-0.17992,-0.087453
2814.525,1.903331,-0.170612,-0.070786
2814.626,1.908773,-0.154969,-0.049741
2814.725,1.917179,-0.142164,-0.02671
2814.826,1.929897,-0.124985,0.002929
2814.925,1.942046,-0.116646,-0.001935
2815.026,1.954648,-0.104662,-0.014898
2815.134,1.965357,-0.103981,-0.035549
2815.233,1.975298,-0.105369,-0.053413
2815.330,1.983703,-0.112858,-0.070517
2815.425,1.98989,-0.117348,-0.081008
2815.526,1.991944,-0.133504,-0.099354
2815.625,1.992546,-0.145079,-0.114351
2815.724,1.990684,-0.165485,-0.105023
2815.825,1.988912,-0.182908,-0.08169
2815.924,1.989238,-0.196612,-0.044633
2816.024,1.992164,-0.210378,-0.005898
2816.124,1.994469,-0.226503,0.021042
2816.225,1.998994,-0.240285,0.027948
2816.324,2.00675,-0.247587,0.030959
2816.424,2.013107,-0.257889,0.018
2816.525,2.018787,-0.257228,0.002254
2816.624,2.024434,-0.254056,-0.022231
2816.723,2.02944,-0.243745,-0.045388
2816.824,2.035182,-0.223545,-0.067708
2816.924,2.039963,-0.204978,-0.091851
2817.023,2.043905,-0.179535,-0.114234
2817.124,2.04737,-0.159132,-0.127878
2817.224,2.050075,-0.145263,-0.129201
2817.323,2.052976,-0.134107,-0.119433
2817.425,2.056683,-0.130298,-0.099625
2817.524,2.060717,-0.135733,-0.081583
2817.623,2.065013,-0.13841,-0.064885
2817.724,2.071458,-0.138249,-0.045243
2817.823,2.080497,-0.136677,-0.019569
2817.922,2.092604,-0.13019,0.002279
2818.022,2.10686,-0.116913,0.017449
2818.123,2.121364,-0.105211,0.015628
2818.223,2.135371,-0.097899,0.010361
2818.322,2.147231,-0.101522,-0.000689
2818.422,2.157837,-0.103492,-0.01374
2818.523,2.166414,-0.105896,-0.034116
2818.622,2.173044,-0.115204,-0.053344
2818.721,2.175339,-0.133135,-0.070962
2818.822,2.173431,-0.151962,-0.079893
2818.922,2.17102,-0.15967,-0.087798
2819.021,2.168671,-0.15437,-0.092776
2819.122,2.166053,-0.148546,-0.094036
2819.222,2.16582,-0.134131,-0.077252
2819.321,2.167559,-0.121102,-0.059896
2819.421,2.168644,-0.110397,-0.059821
2819.522,2.169363,-0.094989,-0.059086
2819.626,2.17057,-0.082824,-0.056663
2819.722,2.169899,-0.076038,-0.050824
2819.822,2.169046,-0.074616,-0.054303
2819.921,2.164321,-0.076527,-0.066421
2820.021,2.157652,-0.077926,-0.076217
2820.121,2.149248,-0.084547,-0.08143
2820.220,2.139466,-0.098458,-0.075157
2820.320,2.127204,-0.114977,-0.071014
2820.420,2.113262,-0.134334,-0.063382
2820.520,2.097254,-0.156929,-0.053647
2820.620,2.08135,-0.17417,-0.037094
2820.721,2.064226,-0.193659,-0.020245
2820.821,2.049461,-0.199576,-0.003512
2820.921,2.037549,-0.195503,0.012574
2821.020,2.031631,-0.179705,0.029884
2821.121,2.028707,-0.160873,0.037433
2821.219,2.026878,-0.146662,0.030632
2821.319,2.026549,-0.129031,0.026143
2821.420,2.027596,-0.109975,0.015626
2821.521,2.029434,-0.083413,0.006877
2821.620,2.030711,-0.059796,-0.007783
2821.720,2.032958,-0.034461,-0.02505
2821.821,2.033824,-0.015422,-0.037259
2821.924,2.033519,-0.000536,-0.055087
2822.020,2.032704,0.012683,-0.068177
2822.119,2.028623,0.013679,-0.09154
2822.220,2.021852,0.005404,-0.105614
2822.317,2.013203,-0.007362,-0.103621
2822.419,2.004544,-0.026046,-0.088742
2822.518,1.998505,-0.026381,-0.070785
2822.619,1.994862,-0.028953,-0.051237
2822.718,1.99139,-0.038316,-0.043671
2822.819,1.991487,-0.043194,-0.031795
2822.921,1.990085,-0.051862,-0.039311
2823.020,1.990951,-0.054878,-0.034561
2823.119,1.991486,-0.056144,-0.044842
2823.218,1.989873,-0.062888,-0.054813
2823.317,1.986816,-0.070728,-0.07354
2823.417,1.981442,-0.076862,-0.080862
2823.518,1.975164,-0.08579,-0.091796
2823.617,1.966581,-0.10061,-0.0918
2823.718,1.958429,-0.113612,-0.083469
2823.816,1.950282,-0.129674,-0.061183
2823.918,1.945232,-0.133537,-0.030008
2824.019,1.946784,-0.119254,0.011332
